,Date,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
1206,2020-10-16,104.91,235.72,119.02,167.35,168.75,40.16,72.89,206.21,287.66,174.86,120.2838,54.16,148.1,50.03,101.51,229.37,170.97,76.12,219.66,128.0,144.39,113.32,329.9,258.55,58.05,200.26,37.41,144.71,126.81
1207,2020-10-19,102.47,230.71,115.98,167.11,167.53,39.3,71.28,205.69,283.73,171.59,119.8922,54.58,144.32,49.62,99.8,226.0,169.55,75.0139,214.22,127.43,141.91,111.84,324.22,255.01,57.3,196.97,36.97,142.95,124.23
1208,2020-10-20,103.14,231.1,117.51,167.24,168.99,39.2,71.68,208.03,286.04,173.26,112.1076,53.43,144.55,50.25,100.37,227.45,170.95,74.6325,214.65,128.49,142.48,118.11,323.41,255.97,57.25,197.7,37.49,143.9,124.95
1209,2020-10-21,101.43,228.97,116.87,163.86,167.4,39.06,70.87,202.91,284.51,172.87,109.9012,53.5,143.93,49.99,99.37,228.19,169.17,74.4418,214.8,129.43,143.25,125.0,322.79,254.23,56.75,198.43,37.39,144.4,126.63
1210,2020-10-22,104.79,227.98,115.75,169.07,169.66,38.82,73.4,205.4,281.16,176.85,110.5698,53.9,145.08,50.68,102.88,229.15,170.71,75.5288,214.89,130.02,141.45,126.14,325.73,249.67,57.33,197.99,37.51,143.55,127.56
1211,2020-10-23,100.98,227.16,115.04,167.36,168.59,38.82,72.57,205.04,283.0,175.54,110.79899999999999,48.2,145.24,50.52,103.81,228.71,169.8,76.12,216.23,129.99,142.38,125.97,330.6,250.52,57.96,198.01,38.04,143.85,128.35
1212,2020-10-26,96.88,224.89,115.05,160.83,163.2,37.67,70.94,201.14,276.04,170.17,107.1885,46.72,143.97,49.8,101.24,224.27,166.16,75.176,210.08,128.37,141.3,121.54,323.06,241.98,57.81,193.07,37.21,142.16,124.06
1213,2020-10-27,94.93,223.46,116.6,155.24,157.91,36.87,69.51,195.68,276.84,166.75,105.6029,45.64,143.15,49.9,99.33,222.97,161.03,74.3655,213.25,127.99,142.36,119.09,320.51,250.3,57.38,190.06,36.0,142.87,123.31
1214,2020-10-28,91.6,216.38,111.2,148.14,151.16,35.71,66.88,189.77,269.72,161.16,101.8682,44.25,138.36,47.96,96.54,214.69,158.53,72.6396,202.68,122.08,137.66,121.5,308.0,238.43,56.31,180.87,34.59,140.04,118.47
1215,2020-10-29,91.07,217.82,115.32,148.29,154.67,35.69,68.8,189.94,269.63,164.6,104.0269,44.11,137.19,48.02,97.17,214.95,158.48,72.3631,204.72,122.86,137.57,122.46,303.68,237.14,56.76,184.87,33.52,139.92,121.54
1216,2020-10-30,91.24,216.94,108.86,144.39,157.05,35.9,69.5,189.04,266.71,164.95,106.6536,44.28,137.11,48.06,98.04,213.0,159.96,71.7147,202.47,120.08,137.1,120.71,305.14,232.27,56.99,181.71,34.04,138.75,121.25
1217,2020-11-02,93.4,220.21,108.77,148.6,163.27,35.9,72.15,190.2,270.74,173.61,107.8476,44.46,138.69,48.62,100.25,212.56,162.94,73.145,202.33,122.39,138.5,123.92,312.1,232.45,57.7,184.74,35.79,140.4,120.13
1218,2020-11-03,96.29,220.06,110.44,153.65,167.69,36.68,71.74,197.93,277.37,179.21,109.0415,44.85,138.5,49.35,103.41,216.8,165.51,73.3452,206.43,124.59,141.22,126.34,321.35,237.13,57.75,188.34,37.37,142.78,124.02
1219,2020-11-04,96.4,230.33,114.95,151.63,155.23,36.57,71.77,197.87,282.72,178.91,106.8829,45.7,139.4,49.17,100.25,214.87,160.16,76.8733,216.39,127.34,140.64,123.4,354.56,250.74,57.22,193.97,36.295,141.96,125.07
1220,2020-11-05,98.11,231.97,119.03,157.09,163.09,37.23,72.14,202.96,285.85,183.28,109.6242,45.68,139.76,49.44,104.35,216.31,163.2,76.7207,223.29,129.7,142.38,127.51,354.4,260.22,58.15,197.64,37.53,143.47,126.96
1221,2020-11-06,96.69,231.67,118.69,157.74,161.29,37.53,71.15,201.26,284.24,184.27,108.9269,45.39,142.25,49.45,102.96,216.56,163.02,76.6253,223.72,128.9,143.23,127.0,347.46,260.15,58.53,198.47,37.31,145.77,127.46
1222,2020-11-09,117.37,235.0,116.32,179.36,170.82,38.2,79.4,214.93,269.97,196.99,110.3501,45.6,146.08,52.57,116.9,213.22,163.43,76.7588,218.39,128.95,137.99,134.28,350.0,259.28,59.84,212.68,39.785,143.54,142.59
1223,2020-11-10,115.95,241.6,115.97,188.69,172.3,38.72,83.07,217.47,275.57,201.98,112.6234,45.44,148.28,53.98,116.52,213.32,169.14,77.3405,211.01,127.71,140.26,136.36,353.69,247.66,61.1,213.31,42.35,145.56,142.11
1224,2020-11-11,111.12,240.69,119.49,182.15,169.46,39.33,82.46,218.05,277.75,199.29,111.9452,46.35,147.8,53.58,114.78,218.02,169.21,77.2928,216.55,127.66,142.07,134.96,351.7,254.18,61.0,212.7,41.44,147.98,137.82
1225,2020-11-12,111.1,237.14,119.21,176.72,169.13,38.67,80.67,214.51,276.24,197.24,109.3663,44.95,148.3,53.01,113.37,213.07,167.05,76.1486,215.44,126.64,142.15,132.4,354.41,249.42,60.79,208.26,40.77,148.23,135.52
1226,2020-11-13,114.99,237.36,119.26,187.11,171.71,41.4,83.03,219.08,277.17,201.54,111.6109,45.46,149.9,53.45,114.08,213.28,169.79,77.3214,216.51,128.28,144.28,134.63,355.67,249.51,61.06,210.48,42.71,150.54,138.36
1227,2020-11-16,118.67,236.66,120.3,202.4,173.19,42.54,88.96,222.38,279.57,208.59,113.0532,46.19,150.85,53.85,117.3,216.73,173.86,76.4537,217.23,130.11,142.43,136.29,356.82,249.89,60.89,212.7,44.1,152.44,144.67
1228,2020-11-17,116.48,232.44,119.39,210.05,171.91,41.88,87.04,224.65,272.47,205.33,112.4228,45.53,149.35,53.68,116.11,216.01,173.64,77.7124,214.46,132.21,141.88,135.04,352.1,256.17,60.75,210.71,39.855,149.37,144.5
1229,2020-11-18,114.24,227.76,118.03,203.3,172.74,41.32,84.28,224.3,269.83,201.11,111.5345,45.06,147.37,52.61,115.25,215.52,171.4,76.5205,211.08,131.63,139.7,134.37,344.51,257.16,60.32,207.83,38.23,149.09,143.9
1230,2020-11-19,114.14,224.67,118.64,205.67,172.9,41.17,85.73,224.57,270.93,202.72,111.9261,45.62,147.14,53.13,115.56,215.11,171.61,76.654,212.42,131.91,139.53,133.87,337.0,264.65,60.21,207.57,37.85,152.12,141.72
1231,2020-11-20,112.58,223.17,117.34,199.62,172.23,40.97,85.79,223.35,269.81,202.0,111.6969,45.39,146.36,52.67,114.57,214.09,172.89,76.7112,210.39,132.98,139.3,134.55,334.7,258.04,60.04,203.88,37.53,150.24,141.07
1232,2020-11-23,116.09,222.22,113.85,211.53,174.78,41.64,91.03,228.83,271.4,204.58,114.7056,46.06,143.87,52.68,117.87,217.0,174.14,76.5491,210.11,134.13,138.76,134.63,335.06,257.64,60.23,208.16,37.98,150.93,145.98
1233,2020-11-24,120.39,220.46,115.17,218.49,176.9,42.61,95.62,237.5,273.31,207.89,118.8415,47.01,143.87,53.22,123.32,219.71,177.08,76.4156,213.86,134.7,138.31,136.39,336.01,260.84,60.64,209.68,38.52,151.36,151.49
1234,2020-11-25,120.58,220.31,116.03,217.61,174.63,42.5,92.14,236.54,273.96,207.68,118.6314,47.05,143.68,52.93,122.03,219.34,177.12,76.3393,213.87,135.54,138.68,136.02,333.19,246.82,60.41,210.89,39.07,151.83,149.09
1235,2020-11-27,120.59,224.81,116.59,216.5,175.08,42.7,91.31,235.4,275.99,209.41,118.7746,47.45,144.0,52.7,121.22,218.33,176.89,76.1486,215.23,134.25,138.61,134.44,337.94,247.63,60.58,211.0,39.0,151.6,147.13
1236,2020-11-30,118.59,222.04,119.05,210.71,173.59,43.02,87.18,230.58,277.41,203.92,117.9819,48.35,144.68,51.6,117.88,217.44,172.73,76.654,214.07,134.7,138.87,129.65,336.34,245.8,60.41,210.35,38.01,152.79,148.01
1237,2020-12-01,119.93,225.08,122.72,213.01,173.26,43.54,87.45,232.08,276.6,206.2,117.63799999999999,49.56,147.45,52.04,119.74,216.14,170.52,77.76,216.21,135.44,139.37,133.41,341.19,241.35,60.58,211.2,38.46,152.64,149.44
1238,2020-12-02,122.33,226.56,123.08,223.85,173.87,43.89,89.87,237.65,271.1,208.0,119.0325,49.9,148.14,52.11,122.04,210.86,171.85,78.027,215.37,135.58,138.36,134.04,347.56,220.78,61.36,210.18,39.84,150.52,153.61
1239,2020-12-03,123.12,226.91,122.94,237.2,174.63,44.11,89.8,235.47,268.14,208.22,118.0678,50.99,149.0,52.78,121.24,211.51,171.83,77.6647,214.24,136.96,137.34,135.09,348.68,220.97,61.74,208.05,42.82,149.3,153.24
1240,2020-12-04,125.04,229.21,122.25,232.71,182.21,44.38,93.28,239.58,263.99,212.68,121.4969,51.985,150.27,53.85,122.34,210.74,172.46,78.1319,214.36,137.19,137.47,136.16,349.89,225.86,61.55,212.68,43.41,148.91,154.14
1241,2020-12-07,123.94,226.45,123.75,238.17,178.71,44.35,90.76,238.45,262.64,211.1,119.109,50.2,148.97,52.99,121.88,208.89,170.15,78.6754,214.29,138.75,137.68,133.9,347.86,227.7,61.35,212.65,42.43,148.11,153.68
1242,2020-12-08,123.52,228.94,124.38,236.57,178.84,44.37,91.54,238.84,261.72,212.07,120.0737,50.69,151.55,53.18,122.0,208.39,172.46,79.3143,216.01,139.12,138.05,135.26,347.86,227.86,61.45,212.77,41.99,149.45,153.72
1243,2020-12-09,121.69,229.85,121.78,232.06,180.07,44.69,90.44,242.82,265.58,212.24,121.1052,50.07,153.1,53.33,121.05,208.69,175.29,79.5908,211.8,138.79,136.41,134.91,344.41,220.57,61.46,209.58,41.77,148.27,154.43
1244,2020-12-10,121.84,228.16,123.24,234.43,178.85,44.32,93.35,244.4,264.81,211.97,119.3573,50.26,152.25,53.05,120.27,208.04,173.49,79.1331,210.52,137.58,135.51,136.71,339.65,222.92,60.51,207.61,41.65,147.04,154.69
1245,2020-12-11,120.23,227.4,122.41,230.33,179.29,44.32,92.45,239.99,264.55,214.63,118.6982,49.73,152.95,53.35,119.56,207.76,174.02,79.1045,213.26,137.41,136.51,134.95,337.07,222.42,60.35,206.24,41.53,147.0,175.72
1246,2020-12-14,117.36,229.46,121.78,228.62,178.05,44.24,89.44,237.79,265.58,211.85,117.9914,50.47,149.07,53.27,118.3,211.92,173.08,76.5872,214.2,136.28,135.85,133.99,336.13,221.27,59.98,207.25,41.48,145.65,169.3
1247,2020-12-15,119.1,230.53,127.88,229.5,181.74,44.72,89.37,242.43,267.98,214.17,120.2838,50.665,150.57,53.84,120.32,214.86,174.68,76.7398,214.13,139.39,136.65,137.26,339.67,220.15,60.55,208.36,41.33,145.58,173.94
1248,2020-12-16,119.0,228.44,127.81,225.87,179.5,44.72,88.69,243.77,269.59,210.31,119.9208,51.12,149.67,53.06,120.67,213.8,175.41,76.12,219.28,138.34,137.27,137.44,339.34,223.62,59.91,208.27,40.44,145.43,173.12
1249,2020-12-17,118.98,231.24,128.7,221.24,179.17,44.82,88.41,244.43,273.97,211.94,119.9208,50.65,153.62,53.27,119.67,214.25,176.65,76.1104,219.42,140.5,138.25,138.03,341.67,225.92,60.01,211.18,40.88,146.1,173.55
1250,2020-12-18,117.51,228.49,126.655,219.75,180.96,45.44,87.19,242.13,270.45,210.04,120.2074,47.46,154.51,53.74,119.08,215.08,176.42,75.8339,218.59,137.28,139.04,138.86,338.38,227.43,60.46,211.31,40.69,145.95,172.89
1251,2020-12-21,116.41,227.31,128.23,219.31,180.16,44.88,86.09,256.98,270.99,210.66,117.8577,46.36,153.02,52.81,123.55,211.67,175.66,75.6051,222.59,144.02,137.52,138.15,336.08,226.47,59.49,209.01,40.67,145.97,170.69
1252,2020-12-22,114.55,220.99,131.88,218.78,176.58,44.69,84.36,250.09,270.04,207.94,118.0678,46.17,152.72,52.76,121.67,211.92,174.78,75.729,223.94,142.45,136.55,136.48,335.01,231.17,58.99,205.84,39.27,144.2,170.45
1253,2020-12-23,116.95,222.94,130.96,219.69,178.42,44.375,85.69,256.45,269.81,209.99,118.3448,46.57,151.94,53.08,125.07,212.02,173.99,76.0532,221.02,141.76,136.34,137.95,337.59,227.43,58.96,205.3,39.87,143.22,173.55
1254,2020-12-24,117.35,222.93,131.97,217.15,179.56,44.54,85.33,256.16,270.92,209.53,119.0994,47.07,152.47,53.44,124.52,211.39,174.52,76.4156,222.75,141.6,137.72,138.49,340.79,225.78,58.84,208.7,39.62,143.5,173.73
1255,2020-12-28,118.36,223.65,136.69,216.09,178.37,44.92,84.9,259.59,269.25,209.94,119.2236,47.07,153.19,54.16,125.34,214.02,174.71,76.7112,224.96,142.43,138.68,139.19,345.95,224.64,58.98,212.63,39.66,145.22,178.86
1256,2020-12-29,118.14,226.87,134.87,216.25,176.65,44.64,84.61,258.01,266.19,209.13,118.2493,49.39,154.14,54.13,125.01,212.71,173.85,77.6361,224.15,141.57,138.42,138.35,347.35,222.46,58.81,214.37,39.41,144.3,177.3
1257,2020-12-30,119.43,227.17,133.72,216.67,180.04,44.48,85.33,259.45,265.26,210.95,118.7651,48.75,156.05,54.44,125.36,211.56,174.11,76.8447,221.68,141.58,137.77,139.08,344.99,222.4,58.14,218.36,39.34,144.18,181.17
1258,2020-12-31,120.91,229.92,132.69,214.06,182.02,44.75,84.45,263.71,265.62,212.7,120.236,49.82,157.38,54.84,127.07,214.58,174.79,77.9984,222.42,141.47,139.14,140.37,350.68,222.53,58.75,218.73,39.88,144.15,181.18
1259,2021-01-04,118.04,226.66,129.41,202.72,182.15,43.96,84.71,265.0,263.92,207.95,118.383,49.67,156.5,52.76,125.87,210.22,171.87,77.1975,217.69,140.1,137.82,135.65,349.5,220.31,58.85,217.76,41.4,146.53,177.68
1260,2021-01-05,118.67,227.76,131.01,211.63,183.64,43.98,87.0,270.93,266.05,208.46,120.4844,50.61,158.34,52.18,125.65,211.48,171.58,77.331,217.9,141.23,138.7,134.53,344.8,221.52,58.58,214.51,41.16,145.75,178.44
1261,2021-01-06,123.06,233.25,126.6,211.03,193.86,44.4,89.8,285.55,267.57,212.26,123.4932,51.1,159.83,50.52,131.55,211.0,174.19,78.5515,212.25,142.35,140.16,139.1,359.27,216.15,59.29,212.62,43.03,146.66,179.12
1262,2021-01-07,121.66,234.02,130.92,212.71,194.23,44.96,90.22,291.65,266.26,212.61,123.2066,52.19,160.37,49.96,135.87,211.98,169.72,80.1153,218.29,144.95,138.85,139.07,365.03,217.98,58.53,213.81,45.26,146.65,178.58
1263,2021-01-08,121.78,238.49,132.05,209.9,194.26,45.06,91.08,290.08,269.09,210.03,122.7672,51.65,160.04,51.08,136.02,215.87,166.62,79.1713,219.62,146.35,138.79,139.65,363.39,222.04,57.8,215.45,45.21,146.63,178.69
1264,2021-01-11,121.06,237.57,128.98,206.79,193.86,45.36,91.6,293.83,271.23,208.36,122.815,51.54,159.37,50.2,138.05,214.23,165.2,81.0497,217.49,147.05,137.85,137.43,360.75,218.25,57.46,212.89,47.7,147.29,179.09
1265,2021-01-12,121.62,236.59,128.8,208.41,197.54,45.79,93.34,302.21,276.33,208.88,123.4167,53.24,158.13,50.11,140.22,211.6,166.51,79.2285,214.93,145.05,137.05,140.42,357.37,215.52,57.26,208.86,47.96,148.97,175.99
1266,2021-01-13,122.4,237.74,130.89,207.21,195.89,45.36,93.25,302.94,274.05,207.02,121.2294,56.95,157.89,50.16,140.35,212.09,166.28,78.5133,216.34,143.04,137.26,142.25,355.04,218.18,57.06,209.35,48.94,147.45,176.12
1267,2021-01-14,123.78,241.66,128.91,209.91,197.4,45.15,95.49,307.87,268.34,208.61,123.1875,59.25,160.65,49.23,141.17,208.5,166.41,78.3512,213.02,141.3,135.8,142.32,350.53,215.6,57.04,201.86,49.32,146.97,173.43
1268,2021-01-15,122.15,245.49,127.14,204.32,194.62,45.43,92.09,301.01,275.59,205.97,122.6335,57.58,160.3,48.7,138.64,209.91,165.55,79.505,212.65,140.72,134.78,143.24,351.3,213.14,57.38,201.59,48.92,144.64,171.44
1269,2021-01-19,126.75,248.27,127.83,210.71,194.06,45.19,94.51,294.2,273.19,206.76,123.2353,57.99,162.78,48.51,138.04,209.09,169.12,79.3238,216.44,139.27,133.6,143.51,352.19,216.76,57.05,201.66,48.15,143.39,172.26
1270,2021-01-20,128.94,252.36,132.03,211.45,192.34,45.34,95.38,290.47,274.3,208.08,124.2477,58.67,162.38,48.68,135.97,213.63,170.22,78.6278,224.34,142.8,131.93,145.02,350.84,223.44,57.26,206.01,48.09,145.51,173.64
1271,2021-01-21,127.43,252.03,136.87,207.41,192.19,45.11,92.01,289.37,279.05,205.23,125.7473,62.46,161.73,48.95,134.83,213.53,170.67,77.4072,224.97,141.61,131.01,148.72,355.0,222.17,57.27,205.14,47.07,144.85,171.28
1272,2021-01-22,126.14,253.5,139.07,205.84,191.94,44.77,91.73,289.39,284.0,202.25,113.292,56.66,163.55,48.49,133.79,213.38,169.04,77.2165,225.95,139.35,130.0,145.84,347.55,225.77,57.47,202.02,47.45,146.33,172.78
1273,2021-01-25,121.15,257.1,142.92,203.36,187.34,45.03,90.9,283.04,285.08,201.87,113.2633,55.44,165.98,48.78,132.12,213.34,170.39,77.3786,229.53,137.55,132.24,146.36,347.81,225.92,58.42,200.98,47.82,146.2,171.89
1274,2021-01-26,116.15,258.6,143.16,202.06,187.21,45.26,89.36,281.76,282.6,201.06,116.99799999999999,55.21,170.48,49.29,131.58,215.38,175.95,76.5205,232.33,135.1,133.09,143.71,343.11,226.26,56.57,202.01,49.19,147.51,169.56
1275,2021-01-27,114.09,251.06,142.06,194.03,180.63,45.7,88.2,273.33,274.05,199.38,116.9789,53.59,167.88,48.53,127.86,207.0,186.65,73.4882,232.9,131.02,128.38,139.5,332.99,224.78,55.13,194.97,51.18,143.84,163.03
1276,2021-01-28,118.97,247.75,137.09,197.23,184.34,45.34,89.02,275.02,278.05,202.84,114.6961,56.065,169.16,49.15,130.11,206.82,183.42,74.2987,238.93,134.72,130.36,140.0,338.15,226.5,55.37,198.22,50.68,143.75,171.88
1277,2021-01-29,116.26,241.43,131.96,194.19,182.84,44.58,85.2,271.17,270.82,195.37,113.7696,55.51,163.13,48.15,128.67,207.84,175.66,73.4882,231.96,133.59,128.21,136.3,333.58,225.56,54.75,193.25,50.25,140.49,168.17
1278,2021-02-01,117.03,240.43,134.14,195.84,184.72,45.4,86.41,274.73,270.07,195.56,115.1355,56.69,162.71,48.48,129.62,207.93,174.7,73.7648,239.65,135.71,128.97,138.21,334.0,228.46,54.28,198.36,48.83,139.27,170.97
1279,2021-02-02,120.7,240.49,134.99,200.94,192.5,45.83,87.06,286.97,272.16,200.12,114.0848,58.0,161.25,48.96,133.61,209.76,175.02,74.1557,239.51,139.59,128.79,139.83,338.72,234.2,54.5,202.61,48.44,140.77,176.96
1280,2021-02-03,120.44,237.08,133.94,207.39,191.45,45.77,88.96,288.55,274.17,199.14,113.7791,57.68,160.5,48.77,135.14,208.71,175.48,73.7266,243.0,138.63,128.95,138.66,337.89,234.82,54.79,201.36,48.9,141.2,176.43
1281,2021-02-04,124.9,237.22,137.39,210.64,191.65,47.25,89.0,293.75,278.82,200.59,115.5939,58.79,161.99,49.01,138.25,211.03,177.1,72.4966,242.01,140.63,129.03,143.93,329.32,237.98,55.14,209.25,49.27,142.53,180.23
1282,2021-02-05,126.28,236.32,136.76,207.93,193.0,48.08,89.26,293.5,278.86,202.92,116.3294,58.18,164.45,49.65,137.98,212.58,179.01,72.2773,242.2,145.11,129.57,144.84,324.51,238.89,55.32,208.77,49.81,144.36,181.16
1283,2021-02-08,127.99,237.57,136.91,211.95,197.45,48.94,91.48,300.15,280.03,203.86,118.0678,59.16,164.92,49.92,140.14,211.58,180.76,71.5526,242.47,143.41,129.17,146.2,324.34,238.93,55.05,206.89,49.93,145.03,190.0
1284,2021-02-09,126.68,236.65,136.01,215.12,197.28,48.5,90.96,300.46,276.77,202.02,116.6255,58.78,166.27,49.7,139.58,215.98,180.94,71.5526,243.77,141.79,128.67,147.16,329.63,236.7,55.0,206.52,50.0,145.83,188.21
1285,2021-02-10,128.23,238.46,135.39,211.92,197.72,47.24,92.52,304.28,278.69,202.16,116.7592,58.86,166.81,49.6,139.66,214.4,181.08,71.4096,242.82,142.46,128.22,145.93,333.4,236.72,54.96,206.44,51.61,144.13,189.63
1286,2021-02-11,128.31,235.04,135.13,210.66,198.35,47.58,92.02,302.32,277.06,202.18,115.4889,60.66,166.06,50.3,139.27,214.27,177.21,71.2665,244.49,143.54,128.33,146.34,333.07,241.24,54.6,210.66,50.12,144.02,190.91
1287,2021-02-12,129.62,237.21,135.37,210.98,197.99,47.29,92.55,306.32,277.51,203.57,115.3838,61.81,166.58,50.69,141.25,213.9,178.7,71.5145,244.99,142.12,127.62,145.96,328.24,240.37,54.2,209.96,50.38,144.47,187.67
1288,2021-02-16,130.68,232.84,133.19,217.18,202.38,46.51,93.13,311.96,275.39,203.44,114.6865,62.47,165.07,50.27,144.65,215.03,176.63,70.7993,243.7,141.71,127.92,147.42,324.62,248.59,54.15,207.9,49.14,145.66,186.35
1289,2021-02-17,128.56,235.61,130.84,215.52,202.3,46.25,95.92,312.74,280.92,201.9,114.59100000000001,61.85,165.66,50.13,145.1,213.45,176.65,72.0294,244.2,143.99,128.46,148.45,326.86,247.66,56.99,207.51,49.56,147.2,186.44
1290,2021-02-18,128.49,232.53,129.71,208.48,199.92,46.34,95.0,309.9,283.05,203.52,115.3169,61.61,165.74,50.77,145.59,215.43,179.37,71.9054,243.79,145.09,129.53,147.69,328.41,247.01,56.98,209.35,48.92,137.66,183.0
1291,2021-02-19,131.71,231.69,129.87,217.47,209.91,45.68,95.8,315.62,279.64,203.56,113.655,63.01,162.98,50.11,148.02,212.24,176.54,70.8565,240.97,142.02,127.12,145.91,324.58,246.56,56.45,204.73,48.86,138.34,183.65
1292,2021-02-22,135.95,231.47,126.0,212.88,218.06,45.43,98.39,316.87,275.85,203.62,115.4411,60.71,161.87,50.63,149.41,212.06,176.12,71.4477,234.51,136.67,126.58,147.87,327.64,240.95,56.45,208.32,48.86,137.69,191.76
1293,2021-02-23,136.94,232.46,125.86,212.12,220.18,45.51,99.63,319.21,267.24,205.04,115.2978,61.12,160.44,50.54,150.61,211.32,176.17,71.0758,233.27,136.13,127.52,149.33,329.51,235.64,57.03,212.11,48.41,135.47,197.09
1294,2021-02-24,139.89,229.99,125.35,229.34,222.47,45.74,103.31,330.64,259.97,211.03,117.6858,63.19,162.59,50.71,153.26,213.27,177.63,71.1044,234.55,135.65,127.66,150.96,332.21,240.47,57.12,219.43,49.17,133.21,197.51
1295,2021-02-25,137.08,227.52,120.99,216.45,221.82,45.52,102.35,327.76,255.25,204.79,116.9789,60.4,162.76,50.17,151.18,210.95,178.76,71.1521,228.99,135.54,126.58,148.0,328.87,231.08,56.5,213.75,48.27,131.95,190.98
1296,2021-02-26,135.26,224.92,121.26,212.01,215.88,44.87,100.0,319.48,258.34,202.35,113.5977,60.78,158.46,48.99,147.17,206.14,175.06,69.2451,232.38,134.78,123.53,145.5,332.22,216.5,55.3,212.39,47.93,129.92,189.04
1297,2021-03-01,138.71,227.04,127.79,224.39,219.76,45.92,102.05,329.92,261.62,206.22,115.3265,62.88,159.32,49.9,150.5,208.25,176.41,69.0162,236.94,137.65,124.29,150.39,334.65,217.54,55.36,216.63,47.85,131.37,194.98
1298,2021-03-02,139.25,225.69,125.12,223.14,215.82,45.515,102.44,330.94,260.29,206.58,114.9349,61.24,159.02,50.1,150.01,208.67,177.11,69.4644,233.87,137.02,123.9,149.12,334.64,213.47,54.98,215.77,47.44,130.11,193.94
1299,2021-03-03,142.59,223.94,122.06,228.56,214.91,45.13,103.59,334.43,257.36,207.01,116.8739,59.9,156.22,49.98,152.91,205.82,178.06,69.8935,227.56,134.26,123.16,150.71,332.87,206.0,55.38,214.85,47.63,127.59,192.26
1300,2021-03-04,142.68,221.91,120.13,224.71,212.77,44.56,104.5,329.29,250.93,202.94,114.7247,58.33,153.07,49.94,150.56,204.84,177.63,68.816,226.73,132.04,122.15,149.02,333.81,205.33,54.8,211.5,46.86,127.53,188.03
1301,2021-03-05,147.33,227.73,121.42,223.22,220.16,46.25,109.0,327.37,253.52,206.58,117.3228,60.74,156.1,50.79,150.91,207.37,180.8,69.7314,231.6,133.35,125.98,152.36,347.1,210.76,56.0,215.41,47.2,129.12,189.99
1302,2021-03-08,150.27,227.81,116.36,224.03,221.58,47.51,109.75,334.19,259.03,207.7,119.214,59.85,157.4,51.64,152.91,209.11,183.77,70.723,227.39,134.56,127.31,155.75,350.17,207.72,56.79,220.27,48.48,127.88,201.91
1303,2021-03-09,145.1,228.99,121.085,230.61,216.8,47.89,109.5,330.59,264.96,207.61,118.6123,62.67,157.7,50.86,151.83,208.55,181.18,70.6944,233.78,135.95,126.18,153.82,351.98,211.53,56.2,220.36,48.46,128.89,194.51
1304,2021-03-10,146.75,229.96,119.98,245.34,221.06,48.29,111.37,342.02,266.24,212.91,122.1368,62.25,159.15,51.44,155.13,213.31,184.51,71.2856,232.42,137.59,127.34,155.38,349.6,211.96,57.08,223.17,50.52,132.18,195.06
1305,2021-03-11,147.75,231.17,121.96,252.0,219.76,48.8,111.19,342.1,268.85,212.5,121.4396,63.31,159.14,50.88,154.32,211.57,184.57,71.1616,237.13,141.19,126.91,155.09,353.1,215.95,55.51,226.15,51.52,132.13,196.75
1306,2021-03-12,148.54,230.36,121.03,269.19,229.0,48.82,111.56,348.81,273.1,214.38,121.8885,62.9,159.6,50.36,156.15,212.34,184.92,71.133,235.75,140.45,128.14,157.27,356.02,212.21,55.63,224.36,53.21,134.12,197.16
1307,2021-03-15,146.99,235.96,123.99,265.63,230.74,49.41,110.25,346.05,278.54,216.2,122.815,63.79,160.42,51.03,155.37,220.46,189.48,72.6873,234.81,144.94,128.56,157.34,353.88,212.8,55.64,223.27,55.05,133.43,196.76
1308,2021-03-16,143.3,240.32,125.57,255.21,226.46,49.67,107.64,341.71,282.08,211.81,122.4902,64.78,161.37,51.22,153.51,219.86,186.85,73.2403,237.71,144.65,128.94,156.47,354.6,214.48,55.64,224.7,54.71,133.39,194.24
1309,2021-03-17,144.68,244.27,124.76,263.59,233.63,49.42,108.03,344.95,280.03,213.03,123.2448,65.78,160.77,51.24,155.09,224.11,188.3,73.7076,237.04,144.82,128.42,157.92,352.18,213.12,55.75,223.02,54.1,132.28,195.24
1310,2021-03-18,142.58,244.42,120.53,256.06,230.68,48.8,104.12,348.0,283.16,215.02,124.2286,63.725,160.47,50.57,157.65,222.9,191.0,73.679,230.72,143.17,128.7,156.83,362.05,209.48,56.31,220.66,52.7,130.01,192.28
1311,2021-03-19,140.71,245.94,119.99,255.82,225.29,48.98,103.38,344.2,289.1,212.91,123.1206,63.76,160.04,50.81,155.14,222.44,188.71,73.9078,230.35,137.49,128.01,149.3,365.58,212.2,56.24,206.9,52.54,131.74,191.14
1312,2021-03-22,139.95,249.69,123.39,251.23,226.02,50.3,102.54,339.33,288.94,212.13,124.6967,65.63,160.5,51.0,150.97,225.07,189.47,73.9078,235.99,138.27,130.18,147.59,366.86,215.17,56.59,208.0,53.11,132.37,192.86
1313,2021-03-23,136.08,245.04,122.54,241.25,218.25,50.01,101.97,331.77,289.98,208.59,124.6107,63.48,160.35,51.39,149.46,224.37,188.33,72.7254,237.58,137.12,132.6,147.0,368.5,215.0,56.91,208.15,52.03,133.94,188.73
